id,isValid,raingage,SID,date,validRaingege
351,1,5.314939499,6000,7/3/17 22:04,5.314939499
352,1,5.354309559,6000,7/3/17 22:09,5.354309559
353,1,5.433049679,6000,7/3/17 22:38,5.433049679
354,1,5.472419262,6000,7/3/17 23:19,5.472419262
355,1,5.511789322,6000,7/3/17 23:42,5.511789322
356,0,79.29102325,6000,7/4/17 5:33,0
357,1,5.511789322,6000,7/4/17 5:36,5.511789322
358,1,5.511789322,6000,7/4/17 17:34,5.511789322
359,1,5.511789322,6000,7/5/17 5:32,5.511789322
360,1,5.551159382,6000,7/5/17 14:04,5.551159382
361,1,5.590528965,6000,7/5/17 14:21,5.590528965
362,1,5.629899025,6000,7/5/17 16:30,5.629899025
363,1,5.629899025,6000,7/5/17 17:30,5.629899025
364,0,40.11795044,6000,7/5/17 19:43,0
365,1,5.669269085,6000,7/5/17 19:47,5.669269085
366,1,5.708639145,6000,7/5/17 20:02,5.708639145
367,1,5.748008728,6000,7/5/17 20:22,5.748008728
368,1,5.787378788,6000,7/5/17 21:37,5.787378788
369,1,5.787378788,6000,7/6/17 5:28,5.787378788
370,0,71.49578094,6000,7/6/17 16:46,0
371,1,5.787378788,6000,7/6/17 17:26,5.787378788
372,1,5.787378788,6000,7/7/17 5:24,5.787378788
373,1,5.826748848,6000,7/7/17 8:39,5.826748848
374,1,5.866118431,6000,7/7/17 8:45,5.866118431
375,1,5.905488491,6000,7/7/17 9:00,5.905488491
376,1,5.905488491,6000,7/7/17 17:22,5.905488491
377,1,5.905488491,6000,7/8/17 5:20,5.905488491
378,0,69.96035767,6000,7/8/17 15:05,0
379,1,5.905488491,6000,7/8/17 17:18,5.905488491
380,1,5.905488491,6000,7/9/17 5:16,5.905488491
381,1,5.905488491,6000,7/9/17 17:14,5.905488491
382,1,5.905488491,6000,7/10/17 5:12,5.905488491
383,1,5.905488491,6000,7/10/17 17:10,5.905488491
384,0,34.01561356,6000,7/10/17 22:19,0
385,1,5.905488491,6000,7/11/17 5:08,5.905488491
386,1,5.905488491,6000,7/11/17 17:05,5.905488491
387,1,5.905488491,6000,7/12/17 5:03,5.905488491
388,1,5.905488491,6000,7/12/17 17:01,5.905488491
389,1,5.905488491,6000,7/13/17 4:59,5.905488491
390,1,5.905488491,6000,7/13/17 16:57,5.905488491
391,1,5.905488491,6000,7/14/17 4:55,5.905488491
392,1,5.905488491,6000,7/14/17 16:53,5.905488491
393,1,5.905488491,6000,7/15/17 4:51,5.905488491
394,0,41.02346039,6000,7/15/17 13:07,0
395,1,5.905488491,6000,7/15/17 16:49,5.905488491
396,1,5.905488491,6000,7/16/17 4:47,5.905488491
397,1,5.905488491,6000,7/16/17 16:45,5.905488491
398,1,5.905488491,6000,7/17/17 4:43,5.905488491
399,1,0.314959377,6000,6/23/17 6:21,0.314959377
400,1,0.314959377,6000,6/23/17 18:19,0.314959377
401,1,0.354329318,6000,6/23/17 20:00,0.354329318
402,1,0.393699229,6000,6/23/17 20:02,0.393699229
403,1,0.43306917,6000,6/23/17 20:04,0.43306917
404,1,0.47243908,6000,6/23/17 20:09,0.47243908
405,1,0.511808991,6000,6/23/17 20:11,0.511808991
406,1,0.551178932,6000,6/23/17 20:13,0.551178932
407,1,0.590548873,6000,6/23/17 20:14,0.590548873
408,1,0.629918754,6000,6/23/17 20:14,0.629918754
409,1,0.669288695,6000,6/23/17 20:15,0.669288695
410,1,0.708658636,6000,6/23/17 20:15,0.708658636
411,1,0.748028576,6000,6/23/17 20:16,0.748028576
412,1,0.787398458,6000,6/23/17 20:18,0.787398458
413,1,0.826768398,6000,6/23/17 20:20,0.826768398
414,1,0.866138339,6000,6/23/17 20:22,0.866138339
415,1,0.90550822,6000,6/23/17 20:24,0.90550822
416,1,0.944878161,6000,6/23/17 20:24,0.944878161
417,1,0.984248102,6000,6/23/17 20:25,0.984248102
418,1,1.023617983,6000,6/23/17 20:26,1.023617983
419,1,1.062987924,6000,6/23/17 20:27,1.062987924
420,1,1.102357864,6000,6/23/17 20:28,1.102357864
421,1,1.141727805,6000,6/23/17 20:28,1.141727805
422,1,1.181097746,6000,6/23/17 20:29,1.181097746
423,1,1.220467687,6000,6/23/17 20:30,1.220467687
424,1,1.259837508,6000,6/23/17 20:31,1.259837508
425,1,1.299207449,6000,6/23/17 20:32,1.299207449
426,1,1.33857739,6000,6/23/17 20:33,1.33857739
427,1,1.37794733,6000,6/23/17 20:33,1.37794733
428,1,1.417317271,6000,6/23/17 20:34,1.417317271
429,1,1.456687212,6000,6/23/17 20:35,1.456687212
430,1,1.496057153,6000,6/23/17 20:35,1.496057153
431,1,1.535426974,6000,6/23/17 20:36,1.535426974
432,1,1.574796915,6000,6/23/17 20:37,1.574796915
433,1,1.614166856,6000,6/23/17 20:38,1.614166856
434,1,1.653536797,6000,6/23/17 20:39,1.653536797
435,1,1.692906737,6000,6/23/17 20:40,1.692906737
436,1,1.732276678,6000,6/23/17 20:41,1.732276678
437,1,1.771646619,6000,6/23/17 20:41,1.771646619
438,1,1.81101644,6000,6/23/17 20:42,1.81101644
439,1,1.850386381,6000,6/23/17 20:42,1.850386381
440,1,1.889756322,6000,6/23/17 20:43,1.889756322
441,1,1.929126263,6000,6/23/17 20:44,1.929126263
442,1,1.968496203,6000,6/23/17 20:45,1.968496203
443,1,2.007866144,6000,6/23/17 20:46,2.007866144
444,1,2.047235966,6000,6/23/17 20:48,2.047235966
445,1,2.086606026,6000,6/23/17 20:50,2.086606026
446,1,2.125975847,6000,6/23/17 20:52,2.125975847
447,1,2.165345907,6000,6/23/17 20:53,2.165345907
448,1,2.204715729,6000,6/23/17 20:55,2.204715729
449,1,2.24408555,6000,6/23/17 20:58,2.24408555
450,1,2.28345561,6000,6/23/17 21:03,2.28345561
451,1,2.322825432,6000,6/23/17 21:08,2.322825432
452,1,2.362195492,6000,6/23/17 21:14,2.362195492
453,1,2.401565313,6000,6/24/17 1:41,2.401565313
454,1,2.440935373,6000,6/24/17 1:44,2.440935373
455,1,2.480305195,6000,6/24/17 1:45,2.480305195
456,1,2.519675016,6000,6/24/17 1:47,2.519675016
457,1,2.559045076,6000,6/24/17 1:47,2.559045076
458,1,2.598414898,6000,6/24/17 1:48,2.598414898
459,1,2.637784958,6000,6/24/17 1:49,2.637784958
460,1,2.677154779,6000,6/24/17 1:49,2.677154779
461,1,2.716524839,6000,6/24/17 1:50,2.716524839
462,1,2.755894661,6000,6/24/17 1:50,2.755894661
463,1,2.795264482,6000,6/24/17 1:50,2.795264482
464,1,2.834634542,6000,6/24/17 1:51,2.834634542
465,1,2.874004364,6000,6/24/17 1:52,2.874004364
466,1,2.913374424,6000,6/24/17 1:52,2.913374424
467,1,2.952744246,6000,6/24/17 1:53,2.952744246
468,1,2.992114305,6000,6/24/17 1:54,2.992114305
469,1,3.031484127,6000,6/24/17 1:55,3.031484127
470,1,3.070853949,6000,6/24/17 1:55,3.070853949
471,1,3.110224009,6000,6/24/17 1:56,3.110224009
472,1,3.14959383,6000,6/24/17 1:56,3.14959383
473,1,3.18896389,6000,6/24/17 1:57,3.18896389
474,1,3.228333712,6000,6/24/17 1:57,3.228333712
475,1,3.267703772,6000,6/24/17 1:58,3.267703772
476,1,3.307073593,6000,6/24/17 1:59,3.307073593
477,1,3.346443415,6000,6/24/17 1:59,3.346443415
478,1,3.385813475,6000,6/24/17 2:00,3.385813475
479,1,3.425183296,6000,6/24/17 2:01,3.425183296
480,1,3.464553356,6000,6/24/17 2:02,3.464553356
481,1,3.503923178,6000,6/24/17 2:03,3.503923178
482,1,3.543293238,6000,6/24/17 2:04,3.543293238
483,1,3.582663059,6000,6/24/17 2:05,3.582663059
484,1,3.622032881,6000,6/24/17 2:07,3.622032881
485,1,3.661402941,6000,6/24/17 2:08,3.661402941
486,1,3.700772762,6000,6/24/17 2:11,3.700772762
487,1,3.740142822,6000,6/24/17 2:13,3.740142822
488,1,3.779512644,6000,6/24/17 2:16,3.779512644
489,1,3.818882704,6000,6/24/17 2:19,3.818882704
490,1,3.858252525,6000,6/24/17 2:22,3.858252525
491,1,3.897622347,6000,6/24/17 2:23,3.897622347
492,1,3.936992407,6000,6/24/17 2:24,3.936992407
493,1,4.015732288,6000,6/24/17 2:27,4.015732288
494,1,4.055102348,6000,6/24/17 2:29,4.055102348
495,1,4.094471931,6000,6/24/17 2:30,4.094471931
496,1,4.133841991,6000,6/24/17 2:33,4.133841991
497,1,4.173212051,6000,6/24/17 2:37,4.173212051
498,1,4.212581635,6000,6/24/17 2:44,4.212581635
499,1,4.251951694,6000,6/24/17 2:47,4.251951694
500,1,4.291321754,6000,6/24/17 2:50,4.291321754
501,1,4.330691814,6000,6/24/17 2:54,4.330691814
502,1,4.370061398,6000,6/24/17 2:58,4.370061398
503,1,4.409431458,6000,6/24/17 3:07,4.409431458
504,1,4.448801517,6000,6/24/17 3:20,4.448801517
505,1,4.488171101,6000,6/24/17 3:33,4.488171101
506,1,4.527541161,6000,6/24/17 3:53,4.527541161
507,1,4.566911221,6000,6/24/17 4:11,4.566911221
508,1,4.606281281,6000,6/24/17 4:23,4.606281281
509,1,4.645650864,6000,6/24/17 4:36,4.645650864
510,1,4.685020924,6000,6/24/17 4:54,4.685020924
511,1,4.724390984,6000,6/24/17 5:21,4.724390984
512,1,4.724390984,6000,6/24/17 6:17,4.724390984
513,1,4.724390984,6000,6/24/17 18:15,4.724390984
514,1,4.724390984,6000,6/25/17 6:13,4.724390984
515,1,4.724390984,6000,6/25/17 18:11,4.724390984
516,1,4.724390984,6000,6/26/17 6:09,4.724390984
517,1,4.724390984,6000,6/26/17 18:07,4.724390984
518,1,4.724390984,6000,6/27/17 6:05,4.724390984
519,0,55.59033203,6000,6/27/17 18:02,0
520,1,4.724390984,6000,6/27/17 18:03,4.724390984
521,1,4.724390984,6000,6/28/17 6:01,4.724390984
522,0,48.89744568,6000,6/28/17 15:31,0
523,1,4.724390984,6000,6/28/17 17:59,4.724390984
524,1,4.724390984,6000,6/29/17 5:57,4.724390984
525,0,70.86585999,6000,6/29/17 13:00,0
526,1,4.724390984,6000,6/29/17 17:55,4.724390984
527,1,4.724390984,6000,6/30/17 5:52,4.724390984
528,0,43.62187576,6000,6/30/17 11:58,0
529,1,4.724390984,6000,6/30/17 17:50,4.724390984
530,1,4.763760567,6000,7/1/17 1:03,4.763760567
531,1,4.803130627,6000,7/1/17 2:46,4.803130627
532,1,4.842500687,6000,7/1/17 4:06,4.842500687
533,1,4.881870747,6000,7/1/17 4:41,4.881870747
534,1,4.92124033,6000,7/1/17 4:55,4.92124033
535,1,4.96061039,6000,7/1/17 5:14,4.96061039
536,1,4.99998045,6000,7/1/17 5:29,4.99998045
537,1,4.99998045,6000,7/1/17 5:48,4.99998045
538,1,5.039350033,6000,7/1/17 5:52,5.039350033
539,1,5.039350033,6000,7/1/17 17:46,5.039350033
540,1,5.039350033,6000,7/2/17 5:44,5.039350033
541,1,5.039350033,6000,7/2/17 17:42,5.039350033
542,1,5.039350033,6000,7/3/17 5:40,5.039350033
543,1,5.039350033,6000,7/3/17 17:38,5.039350033
544,1,5.078720093,6000,7/3/17 21:41,5.078720093
545,1,5.118090153,6000,7/3/17 21:43,5.118090153
546,1,5.157460213,6000,7/3/17 21:44,5.157460213
547,1,5.196829796,6000,7/3/17 21:46,5.196829796
548,1,5.236199856,6000,7/3/17 21:51,5.236199856
549,1,5.275569916,6000,7/3/17 21:57,5.275569916
550,1,5.314939499,6000,7/3/17 22:04,5.314939499
551,1,5.354309559,6000,7/3/17 22:09,5.354309559
552,1,5.433049679,6000,7/3/17 22:38,5.433049679
553,1,5.472419262,6000,7/3/17 23:19,5.472419262
554,1,5.511789322,6000,7/3/17 23:42,5.511789322
555,0,79.29102325,6000,7/4/17 5:33,0
556,1,5.511789322,6000,7/4/17 5:36,5.511789322
557,1,5.511789322,6000,7/4/17 17:34,5.511789322
558,1,5.511789322,6000,7/5/17 5:32,5.511789322
559,1,5.551159382,6000,7/5/17 14:04,5.551159382
560,1,5.590528965,6000,7/5/17 14:21,5.590528965
561,1,5.629899025,6000,7/5/17 16:30,5.629899025
562,1,5.629899025,6000,7/5/17 17:30,5.629899025
563,0,40.11795044,6000,7/5/17 19:43,0
564,1,5.669269085,6000,7/5/17 19:47,5.669269085
565,1,5.708639145,6000,7/5/17 20:02,5.708639145
566,1,5.748008728,6000,7/5/17 20:22,5.748008728
567,1,5.787378788,6000,7/5/17 21:37,5.787378788
568,1,5.787378788,6000,7/6/17 5:28,5.787378788
569,0,71.49578094,6000,7/6/17 16:46,0
570,1,5.787378788,6000,7/6/17 17:26,5.787378788
571,1,5.787378788,6000,7/7/17 5:24,5.787378788
572,1,5.826748848,6000,7/7/17 8:39,5.826748848
573,1,5.866118431,6000,7/7/17 8:45,5.866118431
574,1,5.905488491,6000,7/7/17 9:00,5.905488491
575,1,5.905488491,6000,7/7/17 17:22,5.905488491
576,1,5.905488491,6000,7/8/17 5:20,5.905488491
577,0,69.96035767,6000,7/8/17 15:05,0
578,1,5.905488491,6000,7/8/17 17:18,5.905488491
579,1,5.905488491,6000,7/9/17 5:16,5.905488491
580,1,5.905488491,6000,7/9/17 17:14,5.905488491
581,1,5.905488491,6000,7/10/17 5:12,5.905488491
582,1,5.905488491,6000,7/10/17 17:10,5.905488491
583,0,34.01561356,6000,7/10/17 22:19,0
584,1,5.905488491,6000,7/11/17 5:08,5.905488491
585,1,5.905488491,6000,7/11/17 17:05,5.905488491
586,1,5.905488491,6000,7/12/17 5:03,5.905488491
587,1,5.905488491,6000,7/12/17 17:01,5.905488491
588,1,5.905488491,6000,7/13/17 4:59,5.905488491
589,1,5.905488491,6000,7/13/17 16:57,5.905488491
590,1,5.905488491,6000,7/14/17 4:55,5.905488491
591,1,5.905488491,6000,7/14/17 16:53,5.905488491
592,1,5.905488491,6000,7/15/17 4:51,5.905488491
593,0,41.02346039,6000,7/15/17 13:07,0
594,1,5.905488491,6000,7/15/17 16:49,5.905488491
595,1,5.905488491,6000,7/16/17 4:47,5.905488491
596,1,5.905488491,6000,7/16/17 16:45,5.905488491
597,1,5.905488491,6000,7/17/17 4:43,5.905488491
598,1,0.314959377,6000,6/23/17 6:21,0.314959377
599,1,0.314959377,6000,6/23/17 18:19,0.314959377
600,1,0.354329318,6000,6/23/17 20:00,0.354329318
601,1,0.393699229,6000,6/23/17 20:02,0.393699229
602,1,0.43306917,6000,6/23/17 20:04,0.43306917
603,1,0.47243908,6000,6/23/17 20:09,0.47243908
604,1,0.511808991,6000,6/23/17 20:11,0.511808991
605,1,0.551178932,6000,6/23/17 20:13,0.551178932
606,1,0.590548873,6000,6/23/17 20:14,0.590548873
607,1,0.629918754,6000,6/23/17 20:14,0.629918754
608,1,0.669288695,6000,6/23/17 20:15,0.669288695
609,1,0.708658636,6000,6/23/17 20:15,0.708658636
610,1,0.748028576,6000,6/23/17 20:16,0.748028576
611,1,0.787398458,6000,6/23/17 20:18,0.787398458
612,1,0.826768398,6000,6/23/17 20:20,0.826768398
613,1,0.866138339,6000,6/23/17 20:22,0.866138339
614,1,0.90550822,6000,6/23/17 20:24,0.90550822
615,1,0.944878161,6000,6/23/17 20:24,0.944878161
616,1,0.984248102,6000,6/23/17 20:25,0.984248102
617,1,1.023617983,6000,6/23/17 20:26,1.023617983
618,1,1.062987924,6000,6/23/17 20:27,1.062987924
619,1,1.102357864,6000,6/23/17 20:28,1.102357864
620,1,1.141727805,6000,6/23/17 20:28,1.141727805
621,1,1.181097746,6000,6/23/17 20:29,1.181097746
622,1,1.220467687,6000,6/23/17 20:30,1.220467687
623,1,1.259837508,6000,6/23/17 20:31,1.259837508
624,1,1.299207449,6000,6/23/17 20:32,1.299207449
625,1,1.33857739,6000,6/23/17 20:33,1.33857739
626,1,1.37794733,6000,6/23/17 20:33,1.37794733
627,1,1.417317271,6000,6/23/17 20:34,1.417317271
628,1,1.456687212,6000,6/23/17 20:35,1.456687212
629,1,1.496057153,6000,6/23/17 20:35,1.496057153
630,1,1.535426974,6000,6/23/17 20:36,1.535426974
631,1,1.574796915,6000,6/23/17 20:37,1.574796915
632,1,1.614166856,6000,6/23/17 20:38,1.614166856
633,1,1.653536797,6000,6/23/17 20:39,1.653536797
634,1,1.692906737,6000,6/23/17 20:40,1.692906737
635,1,1.732276678,6000,6/23/17 20:41,1.732276678
636,1,1.771646619,6000,6/23/17 20:41,1.771646619
637,1,1.81101644,6000,6/23/17 20:42,1.81101644
638,1,1.850386381,6000,6/23/17 20:42,1.850386381
639,1,1.889756322,6000,6/23/17 20:43,1.889756322
640,1,1.929126263,6000,6/23/17 20:44,1.929126263
641,1,1.968496203,6000,6/23/17 20:45,1.968496203
642,1,2.007866144,6000,6/23/17 20:46,2.007866144
643,1,2.047235966,6000,6/23/17 20:48,2.047235966
644,1,2.086606026,6000,6/23/17 20:50,2.086606026
645,1,2.125975847,6000,6/23/17 20:52,2.125975847
646,1,2.165345907,6000,6/23/17 20:53,2.165345907
647,1,2.204715729,6000,6/23/17 20:55,2.204715729
648,1,2.24408555,6000,6/23/17 20:58,2.24408555
649,1,2.28345561,6000,6/23/17 21:03,2.28345561
650,1,2.322825432,6000,6/23/17 21:08,2.322825432
651,1,2.362195492,6000,6/23/17 21:14,2.362195492
652,1,2.401565313,6000,6/24/17 1:41,2.401565313
653,1,2.440935373,6000,6/24/17 1:44,2.440935373
654,1,2.480305195,6000,6/24/17 1:45,2.480305195
655,1,2.519675016,6000,6/24/17 1:47,2.519675016
656,1,2.559045076,6000,6/24/17 1:47,2.559045076
657,1,2.598414898,6000,6/24/17 1:48,2.598414898
658,1,2.637784958,6000,6/24/17 1:49,2.637784958
659,1,2.677154779,6000,6/24/17 1:49,2.677154779
660,1,2.716524839,6000,6/24/17 1:50,2.716524839
661,1,2.755894661,6000,6/24/17 1:50,2.755894661
662,1,2.795264482,6000,6/24/17 1:50,2.795264482
663,1,2.834634542,6000,6/24/17 1:51,2.834634542
664,1,2.874004364,6000,6/24/17 1:52,2.874004364
665,1,2.913374424,6000,6/24/17 1:52,2.913374424
666,1,2.952744246,6000,6/24/17 1:53,2.952744246
667,1,2.992114305,6000,6/24/17 1:54,2.992114305
668,1,3.031484127,6000,6/24/17 1:55,3.031484127
669,1,3.070853949,6000,6/24/17 1:55,3.070853949
670,1,3.110224009,6000,6/24/17 1:56,3.110224009
671,1,3.14959383,6000,6/24/17 1:56,3.14959383
672,1,3.18896389,6000,6/24/17 1:57,3.18896389
673,1,3.228333712,6000,6/24/17 1:57,3.228333712
674,1,3.267703772,6000,6/24/17 1:58,3.267703772
675,1,3.307073593,6000,6/24/17 1:59,3.307073593
676,1,3.346443415,6000,6/24/17 1:59,3.346443415
677,1,3.385813475,6000,6/24/17 2:00,3.385813475
678,1,3.425183296,6000,6/24/17 2:01,3.425183296
679,1,3.464553356,6000,6/24/17 2:02,3.464553356
680,1,3.503923178,6000,6/24/17 2:03,3.503923178
681,1,3.543293238,6000,6/24/17 2:04,3.543293238
682,1,3.582663059,6000,6/24/17 2:05,3.582663059
683,1,3.622032881,6000,6/24/17 2:07,3.622032881
684,1,3.661402941,6000,6/24/17 2:08,3.661402941
685,1,3.700772762,6000,6/24/17 2:11,3.700772762
686,1,3.740142822,6000,6/24/17 2:13,3.740142822
687,1,3.779512644,6000,6/24/17 2:16,3.779512644
688,1,3.818882704,6000,6/24/17 2:19,3.818882704
689,1,3.858252525,6000,6/24/17 2:22,3.858252525
690,1,3.897622347,6000,6/24/17 2:23,3.897622347
691,1,3.936992407,6000,6/24/17 2:24,3.936992407
692,1,4.015732288,6000,6/24/17 2:27,4.015732288
693,1,4.055102348,6000,6/24/17 2:29,4.055102348
694,1,4.094471931,6000,6/24/17 2:30,4.094471931
695,1,4.133841991,6000,6/24/17 2:33,4.133841991
696,1,4.173212051,6000,6/24/17 2:37,4.173212051
697,1,4.212581635,6000,6/24/17 2:44,4.212581635
698,1,4.251951694,6000,6/24/17 2:47,4.251951694
699,1,4.291321754,6000,6/24/17 2:50,4.291321754
