id,isValid,raingage,SID,date,validRaingege
700,1,4.330691814,6000,6/24/17 2:54,4.330691814
701,1,4.370061398,6000,6/24/17 2:58,4.370061398
702,1,4.409431458,6000,6/24/17 3:07,4.409431458
703,1,4.448801517,6000,6/24/17 3:20,4.448801517
704,1,4.488171101,6000,6/24/17 3:33,4.488171101
705,1,4.527541161,6000,6/24/17 3:53,4.527541161
706,1,4.566911221,6000,6/24/17 4:11,4.566911221
707,1,4.606281281,6000,6/24/17 4:23,4.606281281
708,1,4.645650864,6000,6/24/17 4:36,4.645650864
709,1,4.685020924,6000,6/24/17 4:54,4.685020924
710,1,4.724390984,6000,6/24/17 5:21,4.724390984
711,1,4.724390984,6000,6/24/17 6:17,4.724390984
712,1,4.724390984,6000,6/24/17 18:15,4.724390984
713,1,4.724390984,6000,6/25/17 6:13,4.724390984
714,1,4.724390984,6000,6/25/17 18:11,4.724390984
715,1,4.724390984,6000,6/26/17 6:09,4.724390984
716,1,4.724390984,6000,6/26/17 18:07,4.724390984
717,1,4.724390984,6000,6/27/17 6:05,4.724390984
718,0,55.59033203,6000,6/27/17 18:02,0
719,1,4.724390984,6000,6/27/17 18:03,4.724390984
720,1,4.724390984,6000,6/28/17 6:01,4.724390984
721,0,48.89744568,6000,6/28/17 15:31,0
722,1,4.724390984,6000,6/28/17 17:59,4.724390984
723,1,4.724390984,6000,6/29/17 5:57,4.724390984
724,0,70.86585999,6000,6/29/17 13:00,0
725,1,4.724390984,6000,6/29/17 17:55,4.724390984
726,1,4.724390984,6000,6/30/17 5:52,4.724390984
727,0,43.62187576,6000,6/30/17 11:58,0
728,1,4.724390984,6000,6/30/17 17:50,4.724390984
729,1,4.763760567,6000,7/1/17 1:03,4.763760567
730,1,4.803130627,6000,7/1/17 2:46,4.803130627
731,1,4.842500687,6000,7/1/17 4:06,4.842500687
732,1,4.881870747,6000,7/1/17 4:41,4.881870747
733,1,4.92124033,6000,7/1/17 4:55,4.92124033
734,1,4.96061039,6000,7/1/17 5:14,4.96061039
735,1,4.99998045,6000,7/1/17 5:29,4.99998045
736,1,4.99998045,6000,7/1/17 5:48,4.99998045
737,1,5.039350033,6000,7/1/17 5:52,5.039350033
738,1,5.039350033,6000,7/1/17 17:46,5.039350033
739,1,5.039350033,6000,7/2/17 5:44,5.039350033
740,1,5.039350033,6000,7/2/17 17:42,5.039350033
741,1,5.039350033,6000,7/3/17 5:40,5.039350033
742,1,5.039350033,6000,7/3/17 17:38,5.039350033
743,1,5.078720093,6000,7/3/17 21:41,5.078720093
744,1,5.118090153,6000,7/3/17 21:43,5.118090153
745,1,5.157460213,6000,7/3/17 21:44,5.157460213
746,1,5.196829796,6000,7/3/17 21:46,5.196829796
747,1,5.236199856,6000,7/3/17 21:51,5.236199856
748,1,5.275569916,6000,7/3/17 21:57,5.275569916
749,1,5.314939499,6000,7/3/17 22:04,5.314939499
750,1,5.354309559,6000,7/3/17 22:09,5.354309559
751,1,5.433049679,6000,7/3/17 22:38,5.433049679
752,1,5.472419262,6000,7/3/17 23:19,5.472419262
753,1,5.511789322,6000,7/3/17 23:42,5.511789322
754,0,79.29102325,6000,7/4/17 5:33,0
755,1,5.511789322,6000,7/4/17 5:36,5.511789322
756,1,5.511789322,6000,7/4/17 17:34,5.511789322
757,1,5.511789322,6000,7/5/17 5:32,5.511789322
758,1,5.551159382,6000,7/5/17 14:04,5.551159382
759,1,5.590528965,6000,7/5/17 14:21,5.590528965
760,1,5.629899025,6000,7/5/17 16:30,5.629899025
761,1,5.629899025,6000,7/5/17 17:30,5.629899025
762,0,40.11795044,6000,7/5/17 19:43,0
763,1,5.669269085,6000,7/5/17 19:47,5.669269085
764,1,5.708639145,6000,7/5/17 20:02,5.708639145
765,1,5.748008728,6000,7/5/17 20:22,5.748008728
766,1,5.787378788,6000,7/5/17 21:37,5.787378788
767,1,5.787378788,6000,7/6/17 5:28,5.787378788
768,0,71.49578094,6000,7/6/17 16:46,0
769,1,5.787378788,6000,7/6/17 17:26,5.787378788
770,1,5.787378788,6000,7/7/17 5:24,5.787378788
771,1,5.826748848,6000,7/7/17 8:39,5.826748848
772,1,5.866118431,6000,7/7/17 8:45,5.866118431
773,1,5.905488491,6000,7/7/17 9:00,5.905488491
774,1,5.905488491,6000,7/7/17 17:22,5.905488491
775,1,5.905488491,6000,7/8/17 5:20,5.905488491
776,0,69.96035767,6000,7/8/17 15:05,0
777,1,5.905488491,6000,7/8/17 17:18,5.905488491
778,1,5.905488491,6000,7/9/17 5:16,5.905488491
779,1,5.905488491,6000,7/9/17 17:14,5.905488491
780,1,5.905488491,6000,7/10/17 5:12,5.905488491
781,1,5.905488491,6000,7/10/17 17:10,5.905488491
782,0,34.01561356,6000,7/10/17 22:19,0
783,1,5.905488491,6000,7/11/17 5:08,5.905488491
784,1,5.905488491,6000,7/11/17 17:05,5.905488491
785,1,5.905488491,6000,7/12/17 5:03,5.905488491
786,1,5.905488491,6000,7/12/17 17:01,5.905488491
787,1,5.905488491,6000,7/13/17 4:59,5.905488491
788,1,5.905488491,6000,7/13/17 16:57,5.905488491
789,1,5.905488491,6000,7/14/17 4:55,5.905488491
790,1,5.905488491,6000,7/14/17 16:53,5.905488491
791,1,5.905488491,6000,7/15/17 4:51,5.905488491
792,0,41.02346039,6000,7/15/17 13:07,0
793,1,5.905488491,6000,7/15/17 16:49,5.905488491
794,1,5.905488491,6000,7/16/17 4:47,5.905488491
795,1,5.905488491,6000,7/16/17 16:45,5.905488491
796,1,5.905488491,6000,7/17/17 4:43,5.905488491
797,1,0.314959377,6000,6/23/17 6:21,0.314959377
798,1,0.314959377,6000,6/23/17 18:19,0.314959377
799,1,0.354329318,6000,6/23/17 20:00,0.354329318
800,1,0.393699229,6000,6/23/17 20:02,0.393699229
801,1,0.43306917,6000,6/23/17 20:04,0.43306917
802,1,0.47243908,6000,6/23/17 20:09,0.47243908
803,1,0.511808991,6000,6/23/17 20:11,0.511808991
804,1,0.551178932,6000,6/23/17 20:13,0.551178932
805,1,0.590548873,6000,6/23/17 20:14,0.590548873
806,1,0.629918754,6000,6/23/17 20:14,0.629918754
807,1,0.669288695,6000,6/23/17 20:15,0.669288695
808,1,0.708658636,6000,6/23/17 20:15,0.708658636
809,1,0.748028576,6000,6/23/17 20:16,0.748028576
810,1,0.787398458,6000,6/23/17 20:18,0.787398458
811,1,0.826768398,6000,6/23/17 20:20,0.826768398
812,1,0.866138339,6000,6/23/17 20:22,0.866138339
813,1,0.90550822,6000,6/23/17 20:24,0.90550822
814,1,0.944878161,6000,6/23/17 20:24,0.944878161
815,1,0.984248102,6000,6/23/17 20:25,0.984248102
816,1,1.023617983,6000,6/23/17 20:26,1.023617983
817,1,1.062987924,6000,6/23/17 20:27,1.062987924
818,1,1.102357864,6000,6/23/17 20:28,1.102357864
819,1,1.141727805,6000,6/23/17 20:28,1.141727805
820,1,1.181097746,6000,6/23/17 20:29,1.181097746
821,1,1.220467687,6000,6/23/17 20:30,1.220467687
822,1,1.259837508,6000,6/23/17 20:31,1.259837508
823,1,1.299207449,6000,6/23/17 20:32,1.299207449
824,1,1.33857739,6000,6/23/17 20:33,1.33857739
825,1,1.37794733,6000,6/23/17 20:33,1.37794733
826,1,1.417317271,6000,6/23/17 20:34,1.417317271
827,1,1.456687212,6000,6/23/17 20:35,1.456687212
828,1,1.496057153,6000,6/23/17 20:35,1.496057153
829,1,1.535426974,6000,6/23/17 20:36,1.535426974
830,1,1.574796915,6000,6/23/17 20:37,1.574796915
831,1,1.614166856,6000,6/23/17 20:38,1.614166856
832,1,1.653536797,6000,6/23/17 20:39,1.653536797
833,1,1.692906737,6000,6/23/17 20:40,1.692906737
834,1,1.732276678,6000,6/23/17 20:41,1.732276678
835,1,1.771646619,6000,6/23/17 20:41,1.771646619
836,1,1.81101644,6000,6/23/17 20:42,1.81101644
837,1,1.850386381,6000,6/23/17 20:42,1.850386381
838,1,1.889756322,6000,6/23/17 20:43,1.889756322
839,1,1.929126263,6000,6/23/17 20:44,1.929126263
840,1,1.968496203,6000,6/23/17 20:45,1.968496203
841,1,2.007866144,6000,6/23/17 20:46,2.007866144
842,1,2.047235966,6000,6/23/17 20:48,2.047235966
843,1,2.086606026,6000,6/23/17 20:50,2.086606026
844,1,2.125975847,6000,6/23/17 20:52,2.125975847
845,1,2.165345907,6000,6/23/17 20:53,2.165345907
846,1,2.204715729,6000,6/23/17 20:55,2.204715729
847,1,2.24408555,6000,6/23/17 20:58,2.24408555
848,1,2.28345561,6000,6/23/17 21:03,2.28345561
849,1,2.322825432,6000,6/23/17 21:08,2.322825432
850,1,2.362195492,6000,6/23/17 21:14,2.362195492
851,1,2.401565313,6000,6/24/17 1:41,2.401565313
852,1,2.440935373,6000,6/24/17 1:44,2.440935373
853,1,2.480305195,6000,6/24/17 1:45,2.480305195
854,1,2.519675016,6000,6/24/17 1:47,2.519675016
855,1,2.559045076,6000,6/24/17 1:47,2.559045076
856,1,2.598414898,6000,6/24/17 1:48,2.598414898
857,1,2.637784958,6000,6/24/17 1:49,2.637784958
858,1,2.677154779,6000,6/24/17 1:49,2.677154779
859,1,2.716524839,6000,6/24/17 1:50,2.716524839
860,1,2.755894661,6000,6/24/17 1:50,2.755894661
861,1,2.795264482,6000,6/24/17 1:50,2.795264482
862,1,2.834634542,6000,6/24/17 1:51,2.834634542
863,1,2.874004364,6000,6/24/17 1:52,2.874004364
864,1,2.913374424,6000,6/24/17 1:52,2.913374424
865,1,2.952744246,6000,6/24/17 1:53,2.952744246
866,1,2.992114305,6000,6/24/17 1:54,2.992114305
867,1,3.031484127,6000,6/24/17 1:55,3.031484127
868,1,3.070853949,6000,6/24/17 1:55,3.070853949
869,1,3.110224009,6000,6/24/17 1:56,3.110224009
870,1,3.14959383,6000,6/24/17 1:56,3.14959383
871,1,3.18896389,6000,6/24/17 1:57,3.18896389
872,1,3.228333712,6000,6/24/17 1:57,3.228333712
873,1,3.267703772,6000,6/24/17 1:58,3.267703772
874,1,3.307073593,6000,6/24/17 1:59,3.307073593
875,1,3.346443415,6000,6/24/17 1:59,3.346443415
876,1,3.385813475,6000,6/24/17 2:00,3.385813475
877,1,3.425183296,6000,6/24/17 2:01,3.425183296
878,1,3.464553356,6000,6/24/17 2:02,3.464553356
879,1,3.503923178,6000,6/24/17 2:03,3.503923178
880,1,3.543293238,6000,6/24/17 2:04,3.543293238
881,1,3.582663059,6000,6/24/17 2:05,3.582663059
882,1,3.622032881,6000,6/24/17 2:07,3.622032881
883,1,3.661402941,6000,6/24/17 2:08,3.661402941
884,1,3.700772762,6000,6/24/17 2:11,3.700772762
885,1,3.740142822,6000,6/24/17 2:13,3.740142822
886,1,3.779512644,6000,6/24/17 2:16,3.779512644
887,1,3.818882704,6000,6/24/17 2:19,3.818882704
888,1,3.858252525,6000,6/24/17 2:22,3.858252525
889,1,3.897622347,6000,6/24/17 2:23,3.897622347
890,1,3.936992407,6000,6/24/17 2:24,3.936992407
891,1,4.015732288,6000,6/24/17 2:27,4.015732288
892,1,4.055102348,6000,6/24/17 2:29,4.055102348
893,1,4.094471931,6000,6/24/17 2:30,4.094471931
894,1,4.133841991,6000,6/24/17 2:33,4.133841991
895,1,4.173212051,6000,6/24/17 2:37,4.173212051
896,1,4.212581635,6000,6/24/17 2:44,4.212581635
897,1,4.251951694,6000,6/24/17 2:47,4.251951694
898,1,4.291321754,6000,6/24/17 2:50,4.291321754
899,1,4.330691814,6000,6/24/17 2:54,4.330691814
900,1,4.370061398,6000,6/24/17 2:58,4.370061398
901,1,4.409431458,6000,6/24/17 3:07,4.409431458
902,1,4.448801517,6000,6/24/17 3:20,4.448801517
903,1,4.488171101,6000,6/24/17 3:33,4.488171101
904,1,4.527541161,6000,6/24/17 3:53,4.527541161
905,1,4.566911221,6000,6/24/17 4:11,4.566911221
906,1,4.606281281,6000,6/24/17 4:23,4.606281281
907,1,4.645650864,6000,6/24/17 4:36,4.645650864
908,1,4.685020924,6000,6/24/17 4:54,4.685020924
909,1,4.724390984,6000,6/24/17 5:21,4.724390984
910,1,4.724390984,6000,6/24/17 6:17,4.724390984
911,1,4.724390984,6000,6/24/17 18:15,4.724390984
912,1,4.724390984,6000,6/25/17 6:13,4.724390984
913,1,4.724390984,6000,6/25/17 18:11,4.724390984
914,1,4.724390984,6000,6/26/17 6:09,4.724390984
915,1,4.724390984,6000,6/26/17 18:07,4.724390984
916,1,4.724390984,6000,6/27/17 6:05,4.724390984
917,0,55.59033203,6000,6/27/17 18:02,0
918,1,4.724390984,6000,6/27/17 18:03,4.724390984
919,1,4.724390984,6000,6/28/17 6:01,4.724390984
920,0,48.89744568,6000,6/28/17 15:31,0
921,1,4.724390984,6000,6/28/17 17:59,4.724390984
922,1,4.724390984,6000,6/29/17 5:57,4.724390984
923,0,70.86585999,6000,6/29/17 13:00,0
924,1,4.724390984,6000,6/29/17 17:55,4.724390984
925,1,4.724390984,6000,6/30/17 5:52,4.724390984
926,0,43.62187576,6000,6/30/17 11:58,0
927,1,4.724390984,6000,6/30/17 17:50,4.724390984
928,1,4.763760567,6000,7/1/17 1:03,4.763760567
929,1,4.803130627,6000,7/1/17 2:46,4.803130627
930,1,4.842500687,6000,7/1/17 4:06,4.842500687
931,1,4.881870747,6000,7/1/17 4:41,4.881870747
932,1,4.92124033,6000,7/1/17 4:55,4.92124033
933,1,4.96061039,6000,7/1/17 5:14,4.96061039
934,1,4.99998045,6000,7/1/17 5:29,4.99998045
935,1,4.99998045,6000,7/1/17 5:48,4.99998045
936,1,5.039350033,6000,7/1/17 5:52,5.039350033
937,1,5.039350033,6000,7/1/17 17:46,5.039350033
938,1,5.039350033,6000,7/2/17 5:44,5.039350033
939,1,5.039350033,6000,7/2/17 17:42,5.039350033
940,1,5.039350033,6000,7/3/17 5:40,5.039350033
941,1,5.039350033,6000,7/3/17 17:38,5.039350033
942,1,5.078720093,6000,7/3/17 21:41,5.078720093
943,1,5.118090153,6000,7/3/17 21:43,5.118090153
944,1,5.157460213,6000,7/3/17 21:44,5.157460213
945,1,5.196829796,6000,7/3/17 21:46,5.196829796
946,1,5.236199856,6000,7/3/17 21:51,5.236199856
947,1,5.275569916,6000,7/3/17 21:57,5.275569916
948,1,5.314939499,6000,7/3/17 22:04,5.314939499
949,1,5.354309559,6000,7/3/17 22:09,5.354309559
950,1,5.433049679,6000,7/3/17 22:38,5.433049679
951,1,5.472419262,6000,7/3/17 23:19,5.472419262
952,1,5.511789322,6000,7/3/17 23:42,5.511789322
953,0,79.29102325,6000,7/4/17 5:33,0
954,1,5.511789322,6000,7/4/17 5:36,5.511789322
955,1,5.511789322,6000,7/4/17 17:34,5.511789322
956,1,5.511789322,6000,7/5/17 5:32,5.511789322
957,1,5.551159382,6000,7/5/17 14:04,5.551159382
958,1,5.590528965,6000,7/5/17 14:21,5.590528965
959,1,5.629899025,6000,7/5/17 16:30,5.629899025
960,1,5.629899025,6000,7/5/17 17:30,5.629899025
961,0,40.11795044,6000,7/5/17 19:43,0
962,1,5.669269085,6000,7/5/17 19:47,5.669269085
963,1,5.708639145,6000,7/5/17 20:02,5.708639145
964,1,5.748008728,6000,7/5/17 20:22,5.748008728
965,1,5.787378788,6000,7/5/17 21:37,5.787378788
966,1,5.787378788,6000,7/6/17 5:28,5.787378788
967,0,71.49578094,6000,7/6/17 16:46,0
968,1,5.787378788,6000,7/6/17 17:26,5.787378788
969,1,5.787378788,6000,7/7/17 5:24,5.787378788
970,1,5.826748848,6000,7/7/17 8:39,5.826748848
971,1,5.866118431,6000,7/7/17 8:45,5.866118431
972,1,5.905488491,6000,7/7/17 9:00,5.905488491
973,1,5.905488491,6000,7/7/17 17:22,5.905488491
974,1,5.905488491,6000,7/8/17 5:20,5.905488491
975,0,69.96035767,6000,7/8/17 15:05,0
976,1,5.905488491,6000,7/8/17 17:18,5.905488491
977,1,5.905488491,6000,7/9/17 5:16,5.905488491
978,1,5.905488491,6000,7/9/17 17:14,5.905488491
979,1,5.905488491,6000,7/10/17 5:12,5.905488491
980,1,5.905488491,6000,7/10/17 17:10,5.905488491
981,0,34.01561356,6000,7/10/17 22:19,0
982,1,5.905488491,6000,7/11/17 5:08,5.905488491
983,1,5.905488491,6000,7/11/17 17:05,5.905488491
984,1,5.905488491,6000,7/12/17 5:03,5.905488491
985,1,5.905488491,6000,7/12/17 17:01,5.905488491
986,1,5.905488491,6000,7/13/17 4:59,5.905488491
987,1,5.905488491,6000,7/13/17 16:57,5.905488491
988,1,5.905488491,6000,7/14/17 4:55,5.905488491
989,1,5.905488491,6000,7/14/17 16:53,5.905488491
990,1,5.905488491,6000,7/15/17 4:51,5.905488491
991,0,41.02346039,6000,7/15/17 13:07,0
992,1,5.905488491,6000,7/15/17 16:49,5.905488491
993,1,5.905488491,6000,7/16/17 4:47,5.905488491
994,1,5.905488491,6000,7/16/17 16:45,5.905488491
995,1,5.905488491,6000,7/17/17 4:43,5.905488491
996,1,0.314959377,6000,6/23/17 6:21,0.314959377
997,1,0.314959377,6000,6/23/17 18:19,0.314959377
998,1,0.354329318,6000,6/23/17 20:00,0.354329318
999,1,0.393699229,6000,6/23/17 20:02,0.393699229
1000,1,0.43306917,6000,6/23/17 20:04,0.43306917
1001,1,0.47243908,6000,6/23/17 20:09,0.47243908
1002,1,0.511808991,6000,6/23/17 20:11,0.511808991
1003,1,0.551178932,6000,6/23/17 20:13,0.551178932
1004,1,0.590548873,6000,6/23/17 20:14,0.590548873
1005,1,0.629918754,6000,6/23/17 20:14,0.629918754
1006,1,0.669288695,6000,6/23/17 20:15,0.669288695
1007,1,0.708658636,6000,6/23/17 20:15,0.708658636
1008,1,0.748028576,6000,6/23/17 20:16,0.748028576
1009,1,0.787398458,6000,6/23/17 20:18,0.787398458
1010,1,0.826768398,6000,6/23/17 20:20,0.826768398
1011,1,0.866138339,6000,6/23/17 20:22,0.866138339
1012,1,0.90550822,6000,6/23/17 20:24,0.90550822
1013,1,0.944878161,6000,6/23/17 20:24,0.944878161
1014,1,0.984248102,6000,6/23/17 20:25,0.984248102
1015,1,1.023617983,6000,6/23/17 20:26,1.023617983
1016,1,1.062987924,6000,6/23/17 20:27,1.062987924
1017,1,1.102357864,6000,6/23/17 20:28,1.102357864
1018,1,1.141727805,6000,6/23/17 20:28,1.141727805
1019,1,1.181097746,6000,6/23/17 20:29,1.181097746
1020,1,1.220467687,6000,6/23/17 20:30,1.220467687
1021,1,1.259837508,6000,6/23/17 20:31,1.259837508
1022,1,1.299207449,6000,6/23/17 20:32,1.299207449
1023,1,1.33857739,6000,6/23/17 20:33,1.33857739
1024,1,1.37794733,6000,6/23/17 20:33,1.37794733
1025,1,1.417317271,6000,6/23/17 20:34,1.417317271
1026,1,1.456687212,6000,6/23/17 20:35,1.456687212
1027,1,1.496057153,6000,6/23/17 20:35,1.496057153
1028,1,1.535426974,6000,6/23/17 20:36,1.535426974
1029,1,1.574796915,6000,6/23/17 20:37,1.574796915
1030,1,1.614166856,6000,6/23/17 20:38,1.614166856
1031,1,1.653536797,6000,6/23/17 20:39,1.653536797
1032,1,1.692906737,6000,6/23/17 20:40,1.692906737
1033,1,1.732276678,6000,6/23/17 20:41,1.732276678
1034,1,1.771646619,6000,6/23/17 20:41,1.771646619
1035,1,1.81101644,6000,6/23/17 20:42,1.81101644
1036,1,1.850386381,6000,6/23/17 20:42,1.850386381
1037,1,1.889756322,6000,6/23/17 20:43,1.889756322
1038,1,1.929126263,6000,6/23/17 20:44,1.929126263
1039,1,1.968496203,6000,6/23/17 20:45,1.968496203
1040,1,2.007866144,6000,6/23/17 20:46,2.007866144
1041,1,2.047235966,6000,6/23/17 20:48,2.047235966
1042,1,2.086606026,6000,6/23/17 20:50,2.086606026
1043,1,2.125975847,6000,6/23/17 20:52,2.125975847
1044,1,2.165345907,6000,6/23/17 20:53,2.165345907
1045,1,2.204715729,6000,6/23/17 20:55,2.204715729
1046,1,2.24408555,6000,6/23/17 20:58,2.24408555
1047,1,2.28345561,6000,6/23/17 21:03,2.28345561
1048,1,2.322825432,6000,6/23/17 21:08,2.322825432
